"subject","datestamp","timestamp","version","comments","id"
"A1UGQZJRPGI4ZR_dg_v15","2015-05-15","21:22:38","dawstage2_v2","If a value was positive, I kept choosing till it reached a negative. I would return the one I had chosen as most negative before that and try it.","780"
"A3A09BYPV7T4SN_dg_v15","2015-05-15","21:25:02","numberSum_v2","I just tried to pick the ones that had been earning more points. They seemed to even out with both of them losing points, and then one would start earning lots of points and then slowly drop. So I followed that pattern.","781"
"AIGUVMQQYYKMN_dg_v15","2015-05-15","21:25:02","numberSum_v2","As soon as 16 went negative I would go with 21 and back and forth.","782"
"A30RCE2JIAF9EV_dg_v15","2015-05-15","21:27:00","dawstage2_v2","My strategy was to stick with the shape and color until I lost.  Then I would switch shapes but stay with the color.  When both lost, I would then switch to the opposite color.","783"
"A3P16ATMB4WKES_dg_v15","2015-05-15","21:27:38","noGoalInstructions_v","When the reward was negative I switched from odd to even numbers or vice versa. As long as the reward was postive, I kept to odd or even.","784"
"A2CF2BD4Q0ZDJN_dg_v15","2015-05-15","21:27:42","dawstage2_v2","I started off randomly then if I got a positive result I just ended to stick with it until I started getting negative results then I would randomwly choose another until I started getting positive results again ....rinse and repeat.","785"
"a1pj2nkq3m5fhr_dg_v15","2015-05-15","21:28:09","numberSum_v2","i just added a quick as i could","786"
"A14QUXLGHE0ABZ_dg_v15","2015-05-15","21:28:47","numberSum_v2","I felt if I got my choices wrong then I should try switching","787"
"A2N8SFVSHA45QM_dg_v15","2015-05-15","21:29:07","dawstage2_v2","I tested to see what shape was going to give the highest reward. I then stayed with that choice until it diminished to 0 and started again.","788"
" A3EBLXNDP1I1IW_dg_v15","2015-05-15","21:29:27","dawstage2_v2","I realized blue was odd and red was even. So i chose between even and odd.","789"
"A1GN1MHAXLJN0Y_dg_v15","2015-05-15","21:31:18","dawstage2_v2","Just saw which ones gave the greatest payout and went with those. ","790"
"A231YJ92LOFV6T_dg_v15","2015-05-15","21:31:52","numberSum_v2","If I was on a roll I stuck with the number until I saw it start to go down in value. Sometimes that worked. Sometimes I jumped one or two times too soon to the other number. The zero was just distracting so I tried to ignore what it was doing. I think now that it might have helped to keep an eye on it, but too late now.","791"
"AXEEG1SKK13HH_dg_v15","2015-05-15","21:32:41","dawstage2_v2","First I started with the color I like best.  Then when I saw the result, I would either continue with those numbers 1/3 or 2/4 and select one of the objects.  Kept selecting the same number and object until the value changed","792"
" A2W451UN6JYFVE_dg_v15","2015-05-15","21:32:58","numberSum_v2","I would play a ""hot"" number until it lost, then I would play it one more time.  If it lost again, I would switch.  Also, when the reward amount was ""0"" for some reason I would switch.  If I got on a losing streak, I would see which number was losing the least amount of points, and play that one for awhile.","793"
"A1AYFPD1RFW8P5_dg_v15","2015-05-15","21:33:05","baseline_v2","I would pick one color for awhile , but if it went to zero points or negative points I would switch. ","794"
"A38ZGWB47QTEY6_dg_v15","2015-05-15","21:33:11","numberSum_v2","fast addition","795"
"A3KQ2FP2DXFDFK_dg_v15","2015-05-15","21:33:48","baseline_v2","Kept with the same color until it went negative and the  did a tester on the other number to see if that one had become hot. I repeated this pattern of choosing throughout all 175 trials. ","796"
"A3U9TUGRWZIY4S _dg_v15","2015-05-15","21:34:07","numberSum_v2","when one number seemed to give me points, I stayed with it until I started losing a few times, then I would switch numbers.  Sometimes I would alternate, but staying with the ""hot"" number seemed to work best for me.","797"
"ATB9VOR75W6P3_dg_v15","2015-05-15","21:34:26","dawstage2_v2","When a relationship returned a bonus I stayed with that selection and also tried to pick the opposite side of the green selection.","798"
"A2NJ6AR78O07FD_dg_v15","2015-05-15","21:34:39","numberSum_v2","undefined","799"
"a27rs19233q5ew_dg_v15","2015-05-15","21:35:31","dawstage2_v2","I tried to look for patterns and try things out.","800"
"A3N0Q5MZ1XCF8K_dg_v15","2015-05-15","21:36:24","dawstage2_v2","undefined","801"
"a34zuvaqxsjno1_dg_v15","2015-05-15","21:38:03","numberSum_v2","its like playing black jack with the 21 and I tried to remember which one made points before and went with it","802"
"A3MTVF09EOK6_dg_v15","2015-05-15","21:39:08","dawstage2_v2","I initially would randomly select a pattern/color and see what if there was a gain or loss of points.  Then I started to realize that the randomeness would probably mean I would be losing more points in the long run (by randomly trying to find out which pattern/color combination gained me points).  So, I just stuck to one pattern/color---even when I started to lose points.","803"
"A2YR5M2I1YCH75_dg_v15","2015-05-15","21:39:52","dawstage2_v2","When it was positive I chose the same, when it began to be negative, I changed either the color or the shape or number.","804"
"ACF8P9GYSBC3U_dg_v15","2015-05-15","21:39:58","numberSum_v2","i watched to see if points where increasing or decreasing","805"
"A2AL4E8EZR4VGI_dg_v15","2015-05-15","21:41:15","dawstage2_v2","There was no determination when a number would go cold. After that I quickly used a process of elimination. The greens were typically random guesses.","806"
"A3JT2KZ4VVXXAR_dg_v15","2015-05-15","21:41:18","dawstage2_v2","I would keep picking the number and shape that would give me the highest payoff.","807"
"A2PGTCN71FKOYF_dg_v15","2015-05-15","21:42:54","dawstage2_v2","as soon as I got a negative I moved on. I did not thik in terms of shape. I selected even or odd and tried both in the set.  If the first turn was a negative I moved to the next spape. For example, i chose even numbers, so I tried red cross, if negative, i tried red diamond. If positive I would stay with red diamond until I got a negative. Once I got a nagative I would move to odd number and try blue square until I got a negative, then blue circle until negative. Then I would start again with red cross. ect ect.. ","808"
"A3DVOGDDVGJ85U_dg_v15","2015-05-15","21:43:21","dawstage2_v2","I began trying to notice patterns, as many of the results were the same (re: ""winning"" shapes) ","809"
"A3E1FEJOCDHFWT_dg_v15","2015-05-15","21:44:23","numberSum_v2","My strategy was to just alternate once in a while as the numbers seemed to change ""hot"" vs ""cold"" every so often.","810"
"A25APBYG5DTMTW_dg_v15","2015-05-15","21:44:30","numberSum_v2","There were times when I picked numbers that totaled 16, or 21 based on it having the most value, or when I earned more points.","811"
"A2Z8F0B2YGRFEY_dg_v15","2015-05-15","21:47:03","dawstage2_v2","undefined","812"
"A3FU99QHMC1KLP_dg_v15","2015-05-15","21:49:06","baseline_v2","I followed the pattern of points either be subtracted or added.  ","813"
"A2QZP19XQFJX5O_dg_v15","2015-05-15","21:49:54","numberSum_v2","Three negative rewards in a row and I switched to trying the other.","814"
"AMOK8QDFQ92VQ_dg_v15","2015-05-15","21:50:54","numberSum_v2","I was just adding to my knowledge","815"
"A3BAWUZWPGYLJX_dg_v15","2015-05-15","21:51:46","dawstage2_v2","I went with whatever had the most payout.","816"
"A2ZKUKB5FES9ZT_dg_v15","2015-05-15","21:52:47","noGoalInstructions_v","I simply tried to observe which numbers were on a hot streak at any given moment. If I started losing a lot with blue, I switched to red and vice-versa.","817"
"A330TMJO9L7K1F_dg_v15","2015-05-15","21:54:02","numberSum_v2","seeing which number was getting the most points til i started losing ","818"
"A28YKRCCZ2A1P3_dg_v15","2015-05-15","21:54:21","baseline_v2","Strategy was to go with what was hot","819"
"ASOOW4SB8988U_dg_v15","2015-05-15","21:55:04","noGoalInstructions_v","when one color seemed to be doing well, I stuck with it until it stopped paying out.","820"
"AVKZPD0OKGIBE_dg_v15","2015-05-15","22:00:52","noGoalInstructions_v","I would pick a number that I knew was either red or blue and if I got a negative amount of points taken away the next time I chose one I would pick the opposite. If I got two 0 pts in a row I would pick until I got a positive return and then based on that, I would play that color.","821"
"AGQOILWFLQ8MF_dg_v15","2015-05-15","22:03:24","noGoalInstructions_v","AT BEGINNING I CHOSE A RANDOM NUMBER, FOR EXAMPLE, ONE AND BASED ON THE AMOUNT OF POINTS I RECEIVED, I DECIDED TO CONTINUE CHOOSING 1 AND 3, OR IF I RECEIVED NEGATIVE POINTS I CHANGED TO 2 AND 4.","822"
"A16WFZZ3DW9U4N_dg_v15","2015-05-15","22:06:34","numberSum_v2","I stuck to 16 for awhile then switched to 21, if on didnt work i would switch back and forth.","823"
"A2US9X4PVCAERH_dg_v15","2015-05-15","22:07:38","numberSum_v2","as soon as I lost points I tried to switch numbers","824"
"A2H61GZYHIH4T8_dg_v15","2015-05-15","22:09:53","numberSum_v2","I decided to do a ""sample"" of about 5 goals of 21 or 16. Which ever got the most correct out of those 5 i determined were hot, and I continued to stick with that number til it constitently gave me back a negative answer.","825"
"A3O47AA4PY0JVL_dg_v15","2015-05-15","22:11:35","dawstage2_v2","Rotated until I found the ""hot"" number","826"
"A1THXHPVWVEWNZ_dg_v15","2015-05-15","22:12:53","baseline_v2","If one color was consistently scoring positive, continue picking it until it starting scoring negative (more than once in a row), then switch. If both colors were scoring negative, alternate until one of them started scoring positive.","827"
"A1036BH0RBAF1O_dg_v15","2015-05-15","22:15:38","baseline_v2","To go with the flow of point value changes and hope for the best. ","828"
"AQMHSRFVXBUW_dg_v15","2015-05-15","22:16:08","baseline_v2","I tried to keep track of the points each number was worth every turn, if the value went up or down. I picked my colors based on that. Red seemed to be always worth more than blue.","829"
"A31AYURG5Z3M83_dg_v15","2015-05-15","22:16:33","dawstage2_v2","Search all options for a positive number. When a positive number is found, stick with it until it goes to zero or negative. Ocassionally test numbers outside of rules to confirm sticking with rules.","830"
"A3O9D6YHBNS0BV_dg_v15","2015-05-15","22:17:03","baseline_v2","If the number I choose was starting to lower in value, I switch to the other number. If both are giving my zero or negative points, then I choose the number that makes me lose less points.","831"
"A5CTKQVK18N6_dg_v15","2015-05-15","22:17:18","numberSum_v2","I was concentratrating on how the bonus is adding when we add to the same amount.","832"
"A38S1M9I6HIBJG_dg_v15","2015-05-15","22:17:21","noGoalInstructions_v","I stayed with the hot color until it started to go cold.  I generally ignored the green as it was random.","833"
"A2UPYQHO8INRPM_dg_v15","2015-05-15","22:17:35","baseline_v2","I would choose odd numbers and if they were bad I would switch to even numbers.  ","834"
"A8ZQRIBRUCWQ6_dg_v15","2015-05-15","22:18:10","baseline_v2","Whichever one is making the win thing thats the one i am clicking til it says lose then i am switching colors","835"
"A1P3NC0746837K_dg_v15","2015-05-15","22:18:28","noGoalInstructions_v","I just switched after the color I was aiming for went to negative amounts.   ","836"
"AJACXA5FC5BYZ_dg_v15","2015-05-15","22:19:46","numberSum_v2","I stuck with a number until it went negative and then I switched.","837"
"AHV4U78TUUDKI_dg_v15","2015-05-15","22:20:25","numberSum_v2","i just tried to find trends in the numbers that were paying. Once I felt like it would turn negative I swtiched. ","838"
"A2J5T37QADQGAE_dg_v15","2015-05-15","22:20:42","noGoalInstructions_v","Follow the pattern of even and odd.","839"
"AUF09PDKT2WLP_dg_v15","2015-05-15","22:20:56","baseline_v2","I noticed that if I followed the goal and earned points once, the pattern would go on for at least 2-5 rounds before I lost points.","840"
"A1MUW5Q2CFFBH_dg_v15","2015-05-15","22:21:36","baseline_v2","I stuck with the number sets that had positive points and when they switched to negative points I just clicked randomly until I figured out where it settled out to have postive points.","841"
"A45FWTINPZSYM_dg_v15","2015-05-15","22:21:42","noGoalInstructions_v","It seemed that the higher value switched between red and blue and was triggered by the green box.  i.e. from one green box to the next, blue was worth more, then red, etc.","842"
"A3EAZQQO4B0LOO_dg_v15","2015-05-15","22:21:49","baseline_v2","i switched colors when i would get a 0 on one of the colors","843"
"ABEC4DFCI5II8_dg_v15","2015-05-15","22:22:08","baseline_v2","Since there were streaks I just tried to figure out the pattern and hope for the best, paying as little attention to green as possible.","844"
"A1UC06S796E4YX_dg_v15","2015-05-15","22:22:13","baseline_v2","just went with gut instinct","845"
"A4JASIOPEYO32_dg_v15","2015-05-15","22:22:18","noGoalInstructions_v","I stayed with a positive color amount(red or blue, odd or even), until green showed, then I switched to opposite (odd or even) number","846"
"A3C34VUR4K97H_dg_v15","2015-05-15","22:22:35","numberSum_v2","I tried to stick with the number bringing in the most points at that moment.","847"
"AZFBA1DLNOOG6_dg_v15","2015-05-15","22:22:44","noGoalInstructions_v","I picked odd numbers for blue, even numbers for red. When ever I started to lose with an even number, I would switch to odd numbers, and vice versa.","848"
"A3LCK4U4O66LK3_dg_v15","2015-05-15","22:22:48","baseline_v2","if a number of the specific color gave zero points it would appear as though the chances of it being negative the next time were pretty high. I could almost predict what was happening because the points almost had an equilibrium between red and blue numbers.","849"
"A3RU5QL9H8JOGT_dg_v15","2015-05-15","22:23:16","baseline_v2","Had no idea. just picked at random, because the better choice kept changing anyway.","850"
"A3HG5P476PI3GA_dg_v15","2015-05-15","22:24:12","noGoalInstructions_v","I switched numbers when I noticed it started degrading in points. ","851"
"A1WE3WA6OWWCQQ_dg_v15","2015-05-15","22:24:14","noGoalInstructions_v","I tested to see if one color or the other had become the winning pattern","852"
"A2D52PK3Z04U7O_dg_v15","2015-05-15","22:24:44","noGoalInstructions_v","If I tried to pick even and odd. If a odd had higher points then I stuck with it for a while , then vice versa","853"
"A35TN6DHJQ7Z5D_dg_v15","2015-05-15","22:24:50","baseline_v2","As I saw the points go down, I switched to a different goal.","854"
"A2FSMW9N68OJH7_dg_v15","2015-05-15","22:24:56","numberSum_v2","I chose the first number I saw and then looked for another number that would make it equal either 21 or 16.","855"
"A3ICWVGCEDRXS0_dg_v15","2015-05-15","22:25:12","noGoalInstructions_v","I picked the one that seemed to be paying and switched when it went 0 or negative","856"
"AKU3JH19XPWG7_dg_v15","2015-05-15","22:25:19","numberSum_v2","My strategy was basically go with a winning number until it lost two or three times in a row. I also noticed that it sometimes seemed there was no choice but to choose 21 or 16 because of the addends given.","857"
"A2VZPRCOPSGL3V_dg_v15","2015-05-15","22:26:21","baseline_v2","First, I noticed that both odd numbers are blue, and evens red. That saved me from having to memorize much other than red=even, blue=odd. Then I would click on odd or even depending on which seemed to be most profitable at the moment.","858"
"AFHYKBNXB3FQ2_dg_v15","2015-05-15","22:26:24","baseline_v2","Seemed like it went in a pattern of all being good then switching","859"
"ASVEZ50XV0ZZR_dg_v15","2015-05-15","22:26:37","baseline_v2","I would sometimes alternate between the boxes on the left and right. The side sometimes was more important than the number for me. ","860"
"A1JJLT8P4NDR1K_dg_v15","2015-05-15","22:26:48","noGoalInstructions_v","I felt like it was going in batches. Like the probability that red would be positive numbers changed ever 20 rounds or so. So I would keep clicking on red numbers a few times after it switched to negative to make sure it had really switched over.","861"
"A9EFMZ1469GHI_dg_v15","2015-05-15","22:27:43","dawstage2_v2","My strategy to keep up was to say which item I picked in my mind.I played the same positive item until it changed to negative.","862"
" A10Z7NLSO1VS9P_dg_v15","2015-05-15","22:28:10","noGoalInstructions_v","My strategy was learning which numbers gained me points at the start of each session.","863"
"A2YWPUFFGQO5J4_dg_v15","2015-05-15","22:28:14","baseline_v2","Well I knew to get the blue it was the odd numbers and to get the red color it was the even numbers. So if I picked an odd number and it was negative I started choosing the even numbers to get the postive numbers. For instance, I started with odd numbers if it was negative I went with the even numbers. The moment I noticed the even numbers were starting to go negative I switched back over to the odd numbers; and so on. ","864"
"A2LK9W7WCS6WTH_dg_v15","2015-05-15","22:28:21","noGoalInstructions_v","As I saw the points go up I keep choosing odd or even but as it went down once it got to only +1 or +2 I tried to switch to the other odd or even.","865"
"A2N9K0196RFNHA_dg_v15","2015-05-15","22:28:42","noGoalInstructions_v","Once I picked an odd group or even group to follow, if it won, I would stay picking those. If I got a couple negatives, I would switch to the other group of numbers. Color was irrelevant in my choice. I just selected by if odd or even was good at the time. If it was bad, I switched. ","866"
"A9KLWB70I12U7_dg_v15","2015-05-15","22:28:50","baseline_v2","I changed to another color after keeping receiving negative points","867"
"A1OC0ZD531BUZT_dg_v15","2015-05-15","22:28:55","baseline_v2","At first I tried switching after my current chosen color failed once, later on I started switching after my chosen color failed three times. I did not count greens that gave negative points as failures for this. The later seemed to work better. ","868"
"AYUIMF5P6V7KD_dg_v15","2015-05-15","22:28:58","noGoalInstructions_v","i WANTED TO CHOOSE EVEN NUMBERS.","869"
" A1GVHFB9F270GX_dg_v15","2015-05-15","22:29:01","baseline_v2","fun Survey thanks! I like blue so I tended to pick blue a little more when the numbers were higher","870"
"A1L0G5ZGQPEF5I_dg_v15","2015-05-15","22:29:02","noGoalInstructions_v","I just picked odd or even and went with that until I felt like changing. ","871"
" A1REM2A3XHTB9E_dg_v15","2015-05-15","22:29:22","noGoalInstructions_v","My strategy was to choose the numbers 1 and 3. When I started to notice those numbers were losing, I chose the numbers 2 and 4. Further into the game, I chose to focus on the right side and the left side. If the right side had a winning streak, then I kept selecting that side until it was losing and then I would choose the left side. This was a fun survey to take by the way.","872"
"A1LF3VGHKTVMNH_dg_v15","2015-05-15","22:29:34","baseline_v2","I just switched back and forth when i recieved bigger amounts. Sometimes I would take a chance and test to see if it switched to the other color.","873"
"A1D5QGDBV2JH0I_dg_v15","2015-05-15","22:33:05","noGoalInstructions_v","I tried to follow a number / color for at least 3 times of losing points before trying the other color / numbers. (While ignoring the green / chance results or the ""0"" results as much as possible as a reason to switch colors / numbers.) ","874"
"AF974BS8FN4HE_dg_v15","2015-05-15","22:33:18","dawstage2_v2","nce the shape stopped yielding a reward, I would switch colors. ","875"
"APG6CXGVDL0G5_dg_v15","2015-05-15","22:35:40","dawstage2_v2","My strategy was just to remember which one was giving me the most points and keep choosing it until it gave me negative points, then try to find the next one without losing too many points.","876"
"AG1HEYA8X3QO1_dg_v15","2015-05-15","22:35:42","noGoalInstructions_v","I didnt understand the purpose of the game.","877"
"AT2N46TZC9DJ9_dg_v15","2015-05-15","22:36:30","baseline_v2","I just relied on blind luck.","878"
"A2251NUVA69G7E_dg_v15","2015-05-15","22:36:41","noGoalInstructions_v","I TRIED TO STAY 1/3 AS MUCH AS POSSIABLE A FEW TIME I STARTED TO FALL INTO A RANDOM THING, BUT WENT BACK TO THE 1/3","879"
"A1F1BIPJR11LSR_dg_v15","2015-05-15","22:39:10","baseline_v2","I just tried to stay with whatever color was giving me positive points until I noticed it declining, then would switch to the other and if it was also negative just kept alternating until one starting being positive again. It seemed to go through a few intervals where both colors were negative for a little while.","880"
"A33H36DAAXJUJB_dg_v15","2015-05-15","22:39:27","noGoalInstructions_v","if odd was winning then I picked an odd number. If I saw it was shifting then I changed to even. In some cases I found myself lost and just picked a number and tried to catch up.","881"
"APPZP50E4IOWJ_dg_v15","2015-05-15","22:40:06","dawstage2_v2","I just tried to pick whatever was had been positive most recently, as that was how the task was described.","882"
"A39X1ABDMB3Y29_dg_v15","2015-05-15","22:40:44","dawstage2_v2","I tried to learn from what the pattern was.  It seemed like for awhile it was good to pick odd or even....and there seemed to be a pattern of what shape to pick.  I just tried to follow the pattern I saw.","883"
"A19ARQGBT86K3D_dg_v15","2015-05-15","22:42:42","baseline_v2","kept paying attntion to the winners","884"
"A1UU7TGOTQPBCL_dg_v15","2015-05-15","22:43:22","noGoalInstructions_v","I tested the waters right away, trying to figure out which number is better and I just went with that till it changed then I went to the next paring. ","885"
"A1ZS6ODC4COFFS_dg_v15","2015-05-15","22:54:03","noGoalInstructions_v","I simplified the decision process by saying ""odd=blue/even=red"", so that I only had to track 2 pieces of information. Then, during the real play phase, I stuck with a color until it started to lose. Then I would (attempt to) alternate colors (either 1:1 or 2:2) until one started to win again. I did not allow an occurance of green to make me switch colors, as it was random and presumably had no effect on the value of red vs blue.","886"
"AEY0183LLRYUX_dg_v15","2015-05-15","22:55:54","numberSum_v2","Just random choices sometimes if i thought that if 16 or 21 paid better i stuck to one of them","887"
"A2D4PM9I6UX3Z0_dg_v15","2015-05-15","23:03:31","dawstage2_v2","None","888"
"A32MUG9L1X9OKH_dg_v15","2015-05-15","23:18:55","numberSum_v2","At first, I chose the numbers at random, but subconsciously searching for a pattern. I noticed a slight pattern after the first 35-40 turns and just went with that for the rest of the game.","889"
"ALVV2RLFAI3ZN_dg_v15","2015-05-15","23:21:31","noGoalInstructions_v","I picked the hot colors and when those colors started losing money, I switched to the other color and vice versa.","890"
"A3DVMY17EYLOYJ_dg_v15","2015-05-15","23:25:18","dawstage2_v2","Switching colors after a green shape came up seemed to help find the higher scoring shape.  Also repeating the same shape a few times after finding a 4+.","891"
"A38CW69MB24RRS_dg_v15","2015-05-15","23:26:33","baseline_v2","i like the read color so i try to go with read","892"
"A2MAC1J8EF4D7Q_dg_v15","2015-05-15","23:27:45","noGoalInstructions_v","Click as quickly as possible because value of performing a task is also a function of the time involved.","893"
"AKB90YYK9OD12_dg_v15","2015-05-15","23:28:33","baseline_v2","just winged it","894"
"A3W3YX3TPD0ZBO_dg_v15","2015-05-15","23:35:58","noGoalInstructions_v","this was very fun. I tried to stick to the odd or even based on if the last click gave me points. If it took points away, I switch from odd to even and vice versa. In the case where they both took points away, I made my choice at random until I found the one that would give me points and just stayed there. Rinse and repeat. ","895"
"AR5EPEB5T9YBD_dg_v15","2015-05-15","23:52:07","baseline_v2","I could see the odds and evens and when a number lost value, then I would switch to the other number until that in turn lost value. Red was even, and blue was odd.","896"
"A1PGBO99HRG4O6_dg_v15","2015-05-15","23:59:15","numberSum_v2","I was trying to see if there was a pattern to get a higher score.","897"
"A3M6TIBELIT0GK_dg_v15","2015-05-15","23:59:31","baseline_v2","I think study was interesting.  I think my initial strategy was to stick with odd numbers and blue.  I figured if things started going negative I would change to red and postive numbers and take chances on the green.  Overall though, I stuck with blue.","898"
"A2KXMQWKUDMNGL_dg_v15","2015-05-16","00:12:39","noGoalInstructions_v","I tried to avoid losing points.","899"
"A1QWE7S51UX05J_dg_v15","2015-05-16","00:19:43","numberSum_v2","Sticking with what rewarded me the last roll","900"
"A2MKXI4KCRRI7Y_dg_v15","2015-05-16","03:02:43","dawstage2_v2","Try to find a shape that would give out points and keep choosing that shape until it stops giving out points.","901"
"A3C5NNNR08OMZG_dg_v15","2015-05-16","15:18:48","noGoalInstructions_v","I would keep picking a number/color until I started losing points. At that time I would switch tot he other number/color combination. ","902"
"A2VGEE0ZIZ8CBQ_dg_v15","2015-05-16","15:19:34","noGoalInstructions_v","I usually just went with whatever color i felt was hot for points, and switched off when they cooled off","903"
"AOHXQQ1SAXRS8_dg_v15","2015-05-16","15:23:41","baseline_v2","I was useing even/odd to remember, not the colors.  If it was a win, kept with the same even/odd. If it was a loss, try the other","904"
"A29DTOJJVU7GCA_dg_v15","2015-05-16","15:23:44","noGoalInstructions_v","I guess I simply repeated my choices until the current choice was no longer effective. I tried to use a little instinct to time the changes between hot and cold.","905"
"A20FJRCAWN4TTA_dg_v15","2015-05-16","15:25:27","noGoalInstructions_v","seeing what colors was hot and changed when they got cold.","906"
" A2XZ5ERKIPL4SS_dg_v15","2015-05-16","15:26:37","baseline_v2","i tried to change colors if i startd o lose points","907"
"A2VU8AC7MY371_dg_v15","2015-05-16","15:28:14","baseline_v2","I typically stayed with a color until it had a couple negatives in a row.","908"
"A122BNYC9TI3GT_dg_v15","2015-05-16","15:28:40","baseline_v2","undefined","909"
"A3KQQZA53CEMP0_dg_v15","2015-05-16","15:29:42","noGoalInstructions_v","Whichever set, odd or even, gave me negative numbers I would switch to the other set and it usually went well for me. ","910"
"A218S9QMWS15U_dg_v15","2015-05-16","15:29:52","noGoalInstructions_v","If the points were 0, -1, or higher, I would stick with the same number/color sequence. If green showed up, sometimes I would stick with the same number/color. I would switch number/color if I saw -2 or lower.","911"
"ACINC1OCL1LXG_dg_v15","2015-05-16","15:30:53","noGoalInstructions_v","I would stick with blue as the numbers where high, then as they dropped would try to pick the lower value of the red till it showed which way the colors where favoring.","912"
"ANWRPKFNTQBG4_dg_v15","2015-05-16","15:31:26","noGoalInstructions_v","Try switching from odd to even numbers (or vice versa) when I started loosing points.","913"
"A3L2Y7T97M2REM_dg_v15","2015-05-16","15:31:26","baseline_v2","trying to focus on the better paying points","914"
"A2GSZ52BTKMSJY_dg_v15","2015-05-16","15:32:13","baseline_v2","I just watched the pattern (sometimes not very well :-)","915"
"A23AD6Y6L27K5L_dg_v15","2015-05-16","15:33:12","noGoalInstructions_v","I would watch for numbers that would boost my scores and switch when those numbers stop increasing or decreased my score.","916"
"A7TL8YNPMV95T_dg_v15","2015-05-16","15:34:04","noGoalInstructions_v","I kept going with the left wide.","917"
"A2Z3T0MW3HKW18_dg_v15","2015-05-16","15:34:54","noGoalInstructions_v","i kept the track on the numbers which contain bonus money and then select till they reduce the money and then that selecting the other number","918"
"A3A6AK4E156TVE_dg_v15","2015-05-16","15:35:15","noGoalInstructions_v","I picked a color until that color lost points, then switched to the other color until it lost points.","919"
"A2QHMNSJZWV0AO_dg_v15","2015-05-16","15:36:48","noGoalInstructions_v","This game made me think of stock market investment strategies: buy and hold versus attempt to time the market. I decided to try to always pick even numbers which would lead to red and accept the fact that I would at times attempt to incur a streak of losses for a few turns because the wins I got with that strategy outweighted the losses. When I tried to detect the pattern of when colors switched hot & cold, I switched too soon or too late and missed out on wins while racking up extra losses. I think by sticking to one color I was taking a more conservative strategy of not missing out on potential wins by accepting some small losses.","920"
"A34D7Y4XYWWNN4_dg_v15","2015-05-16","15:38:58","noGoalInstructions_v","I remembered that odd numbers were blue and that even numbers were assigned to red. I was able to make decisions quickly that way.","921"
"AYSG3J2U3UF1Y_dg_v15","2015-05-16","15:39:21","noGoalInstructions_v","I just had to fish for the positive numbers. Some were luck.","922"
"A3N8B6OSHHUUCI_dg_v15","2015-05-16","15:40:29","baseline_v2","When the values that won changed or went down I changed my colours.","923"
"A1NLJ1L4VCQYV2_dg_v15","2015-05-16","15:41:02","baseline_v2","I tried to follow the trends and anticipate changes","924"
"A378E14BT458LA_dg_v15","2015-05-16","15:44:40","noGoalInstructions_v","I knew that odd numbers were blue, and even numbers were red. The very first choice was random but after that I kept clicking on a certain number until the points values went negative then I would switch to the other number set.","925"
"A2T1K94BLNDBAH_dg_v15","2015-05-16","15:46:17","noGoalInstructions_v","happened a little to fast-so a lot of guessing","926"
"A2TR0BG1WR2KJB_dg_v15","2015-05-16","15:55:50","noGoalInstructions_v","I stuck with a number until it started to lose. I sometimes switched right away and sometimes would wait a couple more turns to change. ","927"
"A1QPYA95XOZXRX_dg_v15","2015-05-16","16:22:14","noGoalInstructions_v","blue odd red even, if i got + on one color choose it again got - on one, choose the other","928"
"A27SCM9S65LSUI_dg_v15","2015-05-16","16:22:33","noGoalInstructions_v","If an odd or even number made me lose points I tried to switch to the opposite (go to odd if even lost).  Later in the game I tried to see if each individual number was giving points or taking them and aim for those.","929"
"ATT6A18RUKPU8_dg_v15","2015-05-16","16:23:02","noGoalInstructions_v","red is associated w/ even numbers and I prefer red to blue so I started out using even numbers and they worked out for me more often than not.  I only changed to odd if even seemed to be growing cold.  I was not clear about whether relative temp was affected by my choices so I just continued with hot numbers until a cold trend appeared, I might switch then.","930"
"A3P23EBC4IL0JF_dg_v15","2015-05-16","16:50:35","noGoalInstructions_v","I picked the numbers That corespond to a point making color.","931"
"A2PUUHVI4F4SOC_dg_v15","2015-05-16","16:56:21","noGoalInstructions_v","I would watch the amount of points given. When the points decreased to zero I got ready to switch. When it turned negative, I would switch to the next color. Sometimes my strategy did not work as both colors would have negative numbers when I tried alternating them to find a pattern.","932"
"A10901WTP8TNIE_dg_v15","2015-05-16","17:32:05","noGoalInstructions_v","I would stay with an odd or even number while it was good, then I would switch to the opposite when it was negative.  Just kept with that technique.","933"
"A36XN3WT6D9WSM_dg_v15","2015-05-16","17:34:49","baseline_v2","My strategy was to think ""ODD"" and ""EVEN"" rather than blue or red. That seemed to work well for me.","934"
"AZOA8YZDCFXRL_dg_v15","2015-05-16","17:43:28","baseline_v2","I watched to bonus and if I saw it stay in negative or hit zero I would switch to the other color to see if I could get hits there.","935"
"A1BUBB41AO8TZ9_dg_v15","2015-05-16","18:22:28","baseline_v2","I tried to test which numbers were hot by going back and forth and if I hit a streak I stuck with it for a bit.","936"
"A1SHLO4KRD4XK3_dg_v15","2015-05-16","18:43:31","noGoalInstructions_v","I tried to watch which number/color was going up (or down) in points and when it was going down and get closer to 0 I would try and switch.  Sometimes if I switched and it said -1 I would select that color again in hopes of it actually going up and no be on the way to an even lower number.  Sometimes it felt completely random and hard to pick.  At one point I thought I would get zero bonus b/c I kept picking the wrong one thinking that it was going the other direction again.","937"
